-1,-0.75,-1,-0.283018867924529,-1.31147540983607,-0.928571428571428,-1.04,0
1,-1,-0.571428571428572,0.999999999999999,-0.75,-0.211111111111111,0.533333333333333,-0.272727272727273
0.375,2,-1,0,0.499999999999999,0.333333333333333,0.214285714285714,0
0.344,0,0,-1,6.5,0,0,0.4
0.1,-0.375,-0.5,-0.6,-1,0.0454545454545454,0.04,-0.0555555555555555
-0.999999999999998,-1.17647058823529,-0.681818181818182,0.5,-0.666666666666667,-1,1,0.5
0.5,-0.409090909090909,-0.5,-0.499999999999999,0.0833333333333334,-0.6875,-1,0
-1.03571428571429,-1.81818181818182,-1,-1.1,-1.3,-0.935483870967742,-0.875,-1
